,Term,AffectCategory,Flag,Synonym_1,Synonym_2,Synonym_3,Synonym_4,AffectCategory_#,negative,positive,fear,anger,trust,sadness,disgust,joy,anticip,surprise,features
28982,continue ,anticip,1,resolution, persevere, persist,,9,1,0,0,0,0,0,0,0,0,0,continue resolution persevere persist
29003,harbor ,trust,1,refuge, quay, haven,,5,1,0,0,0,0,0,0,0,0,0,harbor refuge quay hav
29042,bless ,anticip,1,worship, magnify, glorify,,9,1,0,0,0,0,0,0,0,0,0,bless worship magnify glorify
29043,bless ,trust,1,worship, magnify, glorify,,5,1,0,0,0,0,0,0,0,0,0,bless worship magnify glorify
29049,bless ,joy,1,worship, magnify, glorify,,8,1,0,0,0,0,0,0,0,0,0,bless worship magnify glorify
29070,dreadfully ,fear,1,greatness, sadly, cruelly,,3,1,0,0,0,0,0,0,0,0,0,dreadfully greatness sadly cruelly
29074,dreadfully ,surprise,1,greatness, sadly, cruelly,,10,1,0,0,0,0,0,0,0,0,0,dreadfully greatness sadly cruelly
29077,dreadfully ,sadness,1,greatness, sadly, cruelly,,6,1,0,0,0,0,0,0,0,0,0,dreadfully greatness sadly cruelly
29078,dreadfully ,disgust,1,greatness, sadly, cruelly,,7,1,0,0,0,0,0,0,0,0,0,dreadfully greatness sadly cruelly
29099,fulfill ,joy,1,completion, perform, discharge,,8,1,0,0,0,0,0,0,0,0,0,fulfill completion perform discharg
29118,fecal ,disgust,1,tainted, touched, rotten,,7,1,0,0,0,0,0,0,0,0,0,fecal tainted touched rott
29193,firmness ,trust,1,courage, virtue, guts,,5,1,0,0,0,0,0,0,0,0,0,firmness courage virtue guts
29220,danger ,fear,1,venture, jeopardy, insecurity,,3,1,0,0,0,0,0,0,0,0,0,danger venture jeopardy insecurity
29227,danger ,sadness,1,venture, jeopardy, insecurity,,6,1,0,0,0,0,0,0,0,0,0,danger venture jeopardy insecurity
29253,firmness ,trust,1,resolution, energy, backbone,,5,1,0,0,0,0,0,0,0,0,0,firmness resolution energy backb
29280,god ,fear,1,goddess, pantheon, folklore,,3,1,0,0,0,0,0,0,0,0,0,god goddess pantheon folklor
29282,god ,anticip,1,goddess, pantheon, folklore,,9,1,0,0,0,0,0,0,0,0,0,god goddess pantheon folklor
29283,god ,trust,1,goddess, pantheon, folklore,,5,1,0,0,0,0,0,0,0,0,0,god goddess pantheon folklor
29289,god ,joy,1,goddess, pantheon, folklore,,8,1,0,0,0,0,0,0,0,0,0,god goddess pantheon folklor
29307,attenuation ,sadness,1,contraction, atrophy, collapse,,6,1,0,0,0,0,0,0,0,0,0,attenuation contraction atrophy collaps
29342,creeping ,anticip,1,slowness, deliberate, glacial,,9,1,0,0,0,0,0,0,0,0,0,creeping slowness deliberate glacial
29368,gaby ,disgust,1,fool, idiot, natural,,7,1,0,0,0,0,0,0,0,0,0,gaby fool idiot natural
29400,absence ,fear,1,abeyance, nil, oblivion,,3,1,0,0,0,0,0,0,0,0,0,absence abeyance nil oblivi
29407,absence ,sadness,1,abeyance, nil, oblivion,,6,1,0,0,0,0,0,0,0,0,0,absence abeyance nil oblivi
29440,defamation ,fear,1,depreciation, slander, scandal,,3,1,0,0,0,0,0,0,0,0,0,defamation depreciation slander scandal
29448,defamation ,disgust,1,depreciation, slander, scandal,,7,1,0,0,0,0,0,0,0,0,0,defamation depreciation slander scandal
29478,herpesvirus ,disgust,1,disease, cytomegalovirus, corruption,,7,1,0,0,0,0,0,0,0,0,0,herpesvirus disease cytomegalovirus corrupti
29510,emaciated ,fear,1,gaunt, lean, meager,,3,1,0,0,0,0,0,0,0,0,0,maciated gaunt lean meager
29517,emaciated ,sadness,1,gaunt, lean, meager,,6,1,0,0,0,0,0,0,0,0,0,maciated gaunt lean meager
29539,happy ,joy,1,occasion, favorable, auspicious,,8,1,0,0,0,0,0,0,0,0,0,happy occasion favorable auspicious
29620,cruelly ,fear,1,greatness, sadly, terribly,,3,1,0,0,0,0,0,0,0,0,0,cruelly greatness sadly terribly
29621,cruelly ,anger,1,greatness, sadly, terribly,,4,1,0,0,0,0,0,0,0,0,0,cruelly greatness sadly terribly
29632,conjecture ,anticip,1,supposition, guess, divine,,9,1,0,0,0,0,0,0,0,0,0,conjecture supposition guess divi
29652,bounty ,anticip,1,benevolence, mercy, generosity,,9,1,0,0,0,0,0,0,0,0,0,bounty benevolence mercy generosity
29653,bounty ,trust,1,benevolence, mercy, generosity,,5,1,0,0,0,0,0,0,0,0,0,bounty benevolence mercy generosity
29659,bounty ,joy,1,benevolence, mercy, generosity,,8,1,0,0,0,0,0,0,0,0,0,bounty benevolence mercy generosity
29662,ejaculation ,anticip,1,woman, climax, orgasm,,9,1,0,0,0,0,0,0,0,0,0,jaculation woman climax orgasm
29663,ejaculation ,trust,1,woman, climax, orgasm,,5,1,0,0,0,0,0,0,0,0,0,jaculation woman climax orgasm
29664,ejaculation ,surprise,1,woman, climax, orgasm,,10,1,0,0,0,0,0,0,0,0,0,jaculation woman climax orgasm
29669,ejaculation ,joy,1,woman, climax, orgasm,,8,1,0,0,0,0,0,0,0,0,0,jaculation woman climax orgasm
29749,bloom ,joy,1,youth, teens, infancy,,8,1,0,0,0,0,0,0,0,0,0,bloom youth teens infancy
29767,breakup ,sadness,1,divorce, annulment, cuckold,,6,1,0,0,0,0,0,0,0,0,0,breakup divorce annulment cuckold
29774,amazingly ,surprise,1,greatness, emphatically, famously,,10,1,0,0,0,0,0,0,0,0,0,amazingly greatness emphatically famously
29779,amazingly ,joy,1,greatness, emphatically, famously,,8,1,0,0,0,0,0,0,0,0,0,amazingly greatness emphatically famously
29818,disregarded ,disgust,1,disrespect, irreverent, insulting,,7,1,0,0,0,0,0,0,0,0,0,disregarded disrespect irreverent insulting
29840,disallowed ,fear,1,unauthorized, unjustified, unwarranted,,3,1,0,0,0,0,0,0,0,0,0,disallowed unauthorized unjustified unwarranted
29841,disallowed ,anger,1,unauthorized, unjustified, unwarranted,,4,1,0,0,0,0,0,0,0,0,0,disallowed unauthorized unjustified unwarranted
29847,disallowed ,sadness,1,unauthorized, unjustified, unwarranted,,6,1,0,0,0,0,0,0,0,0,0,disallowed unauthorized unjustified unwarranted
29848,disallowed ,disgust,1,unauthorized, unjustified, unwarranted,,7,1,0,0,0,0,0,0,0,0,0,disallowed unauthorized unjustified unwarranted
29900,bang ,fear,1,snap, wham, boom,,3,1,0,0,0,0,0,0,0,0,0,bang snap wham boom
29904,bang ,surprise,1,snap, wham, boom,,10,1,0,0,0,0,0,0,0,0,0,bang snap wham boom
29913,encourage ,trust,1,aid, cheer, humor,,5,1,0,0,0,0,0,0,0,0,0,courage aid cheer humor
29919,encourage ,joy,1,aid, cheer, humor,,8,1,0,0,0,0,0,0,0,0,0,courage aid cheer humor
29951,challenge ,anger,1,defiance, defy, disobey,,4,1,0,0,0,0,0,0,0,0,0,challenge defiance defy disobey
29973,bargain ,trust,1,compact, contract, agreement,,5,1,0,0,0,0,0,0,0,0,0,bargain compact contract agreement
30031,bellows ,anger,1,voice, organ, lungs,,4,1,0,0,0,0,0,0,0,0,0,bellows voice organ lungs
30040,cardiomyopathy ,fear,1,disease, herpes, appendicitis,,3,1,0,0,0,0,0,0,0,0,0,cardiomyopathy disease herpes appendicitis
30047,cardiomyopathy ,sadness,1,disease, herpes, appendicitis,,6,1,0,0,0,0,0,0,0,0,0,cardiomyopathy disease herpes appendicitis
30057,decayed ,sadness,1,corrupt, tainted, high,,6,1,0,0,0,0,0,0,0,0,0,decayed corrupt tainted high
30058,decayed ,disgust,1,corrupt, tainted, high,,7,1,0,0,0,0,0,0,0,0,0,decayed corrupt tainted high
30081,bummer ,anger,1,inactivity, loafer, idler,,4,1,0,0,0,0,0,0,0,0,0,bummer inactivity loafer idler
30088,bummer ,disgust,1,inactivity, loafer, idler,,7,1,0,0,0,0,0,0,0,0,0,bummer inactivity loafer idler
30117,deceased ,sadness,1,death, extinct, departed,,6,1,0,0,0,0,0,0,0,0,0,deceased death extinct departed
30122,bloom ,anticip,1,beauty, shine, beam,,9,1,0,0,0,0,0,0,0,0,0,bloom beauty shine beam
30123,bloom ,trust,1,beauty, shine, beam,,5,1,0,0,0,0,0,0,0,0,0,bloom beauty shine beam
30129,bloom ,joy,1,beauty, shine, beam,,8,1,0,0,0,0,0,0,0,0,0,bloom beauty shine beam
30142,glorify ,anticip,1,repute, honor, elevate,,9,1,0,0,0,0,0,0,0,0,0,glorify repute honor elevat
30143,glorify ,trust,1,repute, honor, elevate,,5,1,0,0,0,0,0,0,0,0,0,glorify repute honor elevat
30144,glorify ,surprise,1,repute, honor, elevate,,10,1,0,0,0,0,0,0,0,0,0,glorify repute honor elevat
30149,glorify ,joy,1,repute, honor, elevate,,8,1,0,0,0,0,0,0,0,0,0,glorify repute honor elevat
30161,fuming ,anger,1,resentment, raging, foaming,,4,1,0,0,0,0,0,0,0,0,0,fuming resentment raging foaming
30190,awful ,fear,1,fear, dread, dreadful,,3,1,0,0,0,0,0,0,0,0,0,awful fear dread dreadful
30191,awful ,anger,1,fear, dread, dreadful,,4,1,0,0,0,0,0,0,0,0,0,awful fear dread dreadful
30197,awful ,sadness,1,fear, dread, dreadful,,6,1,0,0,0,0,0,0,0,0,0,awful fear dread dreadful
30198,awful ,disgust,1,fear, dread, dreadful,,7,1,0,0,0,0,0,0,0,0,0,awful fear dread dreadful
30212,heroism ,anticip,1,courage, prowess, chivalry,,9,1,0,0,0,0,0,0,0,0,0,heroism courage prowess chivalry
30213,heroism ,trust,1,courage, prowess, chivalry,,5,1,0,0,0,0,0,0,0,0,0,heroism courage prowess chivalry
30214,heroism ,surprise,1,courage, prowess, chivalry,,10,1,0,0,0,0,0,0,0,0,0,heroism courage prowess chivalry
30219,heroism ,joy,1,courage, prowess, chivalry,,8,1,0,0,0,0,0,0,0,0,0,heroism courage prowess chivalry
30370,armaments ,fear,1,arms, armature, armament,,3,1,0,0,0,0,0,0,0,0,0,armaments arms armature armament
30411,bickering ,anger,1,disagreement, misunderstanding, clashing,,4,1,0,0,0,0,0,0,0,0,0,bickering disagreement misunderstanding clashing
30418,bickering ,disgust,1,disagreement, misunderstanding, clashing,,7,1,0,0,0,0,0,0,0,0,0,bickering disagreement misunderstanding clashing
30443,dermatologist ,trust,1,remedy, nurse, oncologist,,5,1,0,0,0,0,0,0,0,0,0,dermatologist remedy nurse oncologist
30489,coronation ,joy,1,commission, accession, appointment,,8,1,0,0,0,0,0,0,0,0,0,coronation commission accession appointment
30508,cystic ,disgust,1,receptacle, ventricular, cellular,,7,1,0,0,0,0,0,0,0,0,0,cystic receptacle ventricular cellular
30540,failing ,fear,1,failure, tripping, unfortunate,,3,1,0,0,0,0,0,0,0,0,0,failing failure tripping unfortunat
30542,failing ,anticip,1,failure, tripping, unfortunate,,9,1,0,0,0,0,0,0,0,0,0,failing failure tripping unfortunat
30547,failing ,sadness,1,failure, tripping, unfortunate,,6,1,0,0,0,0,0,0,0,0,0,failing failure tripping unfortunat
30630,alerts ,fear,1,alarm, warning, bugaboo,,3,1,0,0,0,0,0,0,0,0,0,alerts alarm warning bugab
30632,alerts ,anticip,1,alarm, warning, bugaboo,,9,1,0,0,0,0,0,0,0,0,0,alerts alarm warning bugab
30634,alerts ,surprise,1,alarm, warning, bugaboo,,10,1,0,0,0,0,0,0,0,0,0,alerts alarm warning bugab
30670,expel ,fear,1,punishment, transport, exile,,3,1,0,0,0,0,0,0,0,0,0,xpel punishment transport exil
30671,expel ,anger,1,punishment, transport, exile,,4,1,0,0,0,0,0,0,0,0,0,xpel punishment transport exil
30677,expel ,sadness,1,punishment, transport, exile,,6,1,0,0,0,0,0,0,0,0,0,xpel punishment transport exil
30678,expel ,disgust,1,punishment, transport, exile,,7,1,0,0,0,0,0,0,0,0,0,xpel punishment transport exil
30687,famine ,sadness,1,insufficiency, drought, starvation,,6,1,0,0,0,0,0,0,0,0,0,famine insufficiency drought starvati
30723,gate ,trust,1,gateway, barrier, cordon,,5,1,0,0,0,0,0,0,0,0,0,gate gateway barrier cord
30743,conscientious ,trust,1,duty, moral, ethical,,5,1,0,0,0,0,0,0,0,0,0,conscientious duty moral ethical
30800,blob ,fear,1,convexity, corn, fungus,,3,1,0,0,0,0,0,0,0,0,0,blob convexity corn fungus
30808,blob ,disgust,1,convexity, corn, fungus,,7,1,0,0,0,0,0,0,0,0,0,blob convexity corn fungus
30813,heal ,trust,1,restoration, tinker, refit,,5,1,0,0,0,0,0,0,0,0,0,heal restoration tinker refit
30819,heal ,joy,1,restoration, tinker, refit,,8,1,0,0,0,0,0,0,0,0,0,heal restoration tinker refit
30830,attacking ,fear,1,attack, offensive, aggressive,,3,1,0,0,0,0,0,0,0,0,0,attacking attack offensive aggressiv
30831,attacking ,anger,1,attack, offensive, aggressive,,4,1,0,0,0,0,0,0,0,0,0,attacking attack offensive aggressiv
30834,attacking ,surprise,1,attack, offensive, aggressive,,10,1,0,0,0,0,0,0,0,0,0,attacking attack offensive aggressiv
30837,attacking ,sadness,1,attack, offensive, aggressive,,6,1,0,0,0,0,0,0,0,0,0,attacking attack offensive aggressiv
30838,attacking ,disgust,1,attack, offensive, aggressive,,7,1,0,0,0,0,0,0,0,0,0,attacking attack offensive aggressiv
30857,discolored ,sadness,1,lackluster, glassy, cold,,6,1,0,0,0,0,0,0,0,0,0,discolored lackluster glassy cold
30858,discolored ,disgust,1,lackluster, glassy, cold,,7,1,0,0,0,0,0,0,0,0,0,discolored lackluster glassy cold
30920,concealment ,fear,1,cunning, duplicity, doubling,,3,1,0,0,0,0,0,0,0,0,0,concealment cunning duplicity doubling
30921,concealment ,anger,1,cunning, duplicity, doubling,,4,1,0,0,0,0,0,0,0,0,0,concealment cunning duplicity doubling
30930,discipline ,fear,1,punishment, trial, infliction,,3,1,0,0,0,0,0,0,0,0,0,discipline punishment trial inflicti
30943,director ,trust,1,superintendent, comptroller, supervisor,,5,1,0,0,0,0,0,0,0,0,0,director superintendent comptroller supervisor
30953,executor ,trust,1,agent, performer, doer,,5,1,0,0,0,0,0,0,0,0,0,xecutor agent performer doer
30971,deceived ,anger,1,deception, insidious, deceitful,,4,1,0,0,0,0,0,0,0,0,0,deceived deception insidious deceitful
31010,dismay ,fear,1,fear, startle, alarm,,3,1,0,0,0,0,0,0,0,0,0,dismay fear startle alarm
31012,dismay ,anticip,1,fear, startle, alarm,,9,1,0,0,0,0,0,0,0,0,0,dismay fear startle alarm
31014,dismay ,surprise,1,fear, startle, alarm,,10,1,0,0,0,0,0,0,0,0,0,dismay fear startle alarm
31017,dismay ,sadness,1,fear, startle, alarm,,6,1,0,0,0,0,0,0,0,0,0,dismay fear startle alarm
31188,idiot ,disgust,1,jerk, asshole, fool,,7,1,0,0,0,0,0,0,0,0,0,idiot jerk asshole fool
31210,hanging ,fear,1,killing, suffocation, martyrdom,,3,1,0,0,0,0,0,0,0,0,0,hanging killing suffocation martyrdom
31211,hanging ,anger,1,killing, suffocation, martyrdom,,4,1,0,0,0,0,0,0,0,0,0,hanging killing suffocation martyrdom
31217,hanging ,sadness,1,killing, suffocation, martyrdom,,6,1,0,0,0,0,0,0,0,0,0,hanging killing suffocation martyrdom
31218,hanging ,disgust,1,killing, suffocation, martyrdom,,7,1,0,0,0,0,0,0,0,0,0,hanging killing suffocation martyrdom
31283,apostle ,trust,1,teacher, example, missionary,,5,1,0,0,0,0,0,0,0,0,0,apostle teacher example missionary
31303,antifungal ,trust,1,remedy, antiseptic, analgesic,,5,1,0,0,0,0,0,0,0,0,0,antifungal remedy antiseptic analgesic
31373,endow ,trust,1,giving, invest, devise,,5,1,0,0,0,0,0,0,0,0,0,dow giving invest devis
31401,dumps ,anger,1,doldrums, mumps, blues,,4,1,0,0,0,0,0,0,0,0,0,dumps doldrums mumps blues
31407,dumps ,sadness,1,doldrums, mumps, blues,,6,1,0,0,0,0,0,0,0,0,0,dumps doldrums mumps blues
31430,broken ,fear,1,failure, undone, ruined,,3,1,0,0,0,0,0,0,0,0,0,broken failure undone ruined
31437,broken ,sadness,1,failure, undone, ruined,,6,1,0,0,0,0,0,0,0,0,0,broken failure undone ruined
31440,denunciation ,fear,1,ban, curse, anathema,,3,1,0,0,0,0,0,0,0,0,0,denunciation ban curse anathema
31441,denunciation ,anger,1,ban, curse, anathema,,4,1,0,0,0,0,0,0,0,0,0,denunciation ban curse anathema
31448,denunciation ,disgust,1,ban, curse, anathema,,7,1,0,0,0,0,0,0,0,0,0,denunciation ban curse anathema
31471,dictatorial ,anger,1,haughty, arbitrary, insolent,,4,1,0,0,0,0,0,0,0,0,0,dictatorial haughty arbitrary insolent
31511,complicate ,anger,1,confound, involve, tangle,,4,1,0,0,0,0,0,0,0,0,0,complicate confound involve tangl
31710,endangered ,fear,1,danger, unprotected, dangerous,,3,1,0,0,0,0,0,0,0,0,0,dangered danger unprotected dangerous
31722,denying ,anticip,1,negation, negative, contradictory,,9,1,0,0,0,0,0,0,0,0,0,denying negation negative contradictory
31740,coercion ,fear,1,severity, tyranny, assumption,,3,1,0,0,0,0,0,0,0,0,0,coercion severity tyranny assumpti
31741,coercion ,anger,1,severity, tyranny, assumption,,4,1,0,0,0,0,0,0,0,0,0,coercion severity tyranny assumpti
31747,coercion ,sadness,1,severity, tyranny, assumption,,6,1,0,0,0,0,0,0,0,0,0,coercion severity tyranny assumpti
31748,coercion ,disgust,1,severity, tyranny, assumption,,7,1,0,0,0,0,0,0,0,0,0,coercion severity tyranny assumpti
31772,acquiring ,anticip,1,acquisition, acquired, paying,,9,1,0,0,0,0,0,0,0,0,0,acquiring acquisition acquired paying
31811,disclaim ,anger,1,repudiate, ignore, abrogate,,4,1,0,0,0,0,0,0,0,0,0,disclaim repudiate ignore abrogat
31818,disclaim ,disgust,1,repudiate, ignore, abrogate,,7,1,0,0,0,0,0,0,0,0,0,disclaim repudiate ignore abrogat
31843,fireman ,trust,1,traveler, guard, carter,,5,1,0,0,0,0,0,0,0,0,0,fireman traveler guard carter
31871,concussion ,anger,1,impulse, collision, clash,,4,1,0,0,0,0,0,0,0,0,0,concussion impulse collision clash
31877,concussion ,sadness,1,impulse, collision, clash,,6,1,0,0,0,0,0,0,0,0,0,concussion impulse collision clash
31933,civilized ,trust,1,courtesy, cultivated, polished,,5,1,0,0,0,0,0,0,0,0,0,civilized courtesy cultivated polished
31939,civilized ,joy,1,courtesy, cultivated, polished,,8,1,0,0,0,0,0,0,0,0,0,civilized courtesy cultivated polished
31941,disillusionment ,anger,1,discouragement, damper, curb,,4,1,0,0,0,0,0,0,0,0,0,disillusionment discouragement damper curb
31947,disillusionment ,sadness,1,discouragement, damper, curb,,6,1,0,0,0,0,0,0,0,0,0,disillusionment discouragement damper curb
31948,disillusionment ,disgust,1,discouragement, damper, curb,,7,1,0,0,0,0,0,0,0,0,0,disillusionment discouragement damper curb
31963,friendly ,trust,1,aid, favorable, amicable,,5,1,0,0,0,0,0,0,0,0,0,friendly aid favorable amicabl
31969,friendly ,joy,1,aid, favorable, amicable,,8,1,0,0,0,0,0,0,0,0,0,friendly aid favorable amicabl
31970,horrid ,fear,1,badness, horrible, foul,,3,1,0,0,0,0,0,0,0,0,0,horrid badness horrible foul
31978,horrid ,disgust,1,badness, horrible, foul,,7,1,0,0,0,0,0,0,0,0,0,horrid badness horrible foul
32040,enmity ,fear,1,hostility, bitterness, discord,,3,1,0,0,0,0,0,0,0,0,0,mity hostility bitterness discord
32041,enmity ,anger,1,hostility, bitterness, discord,,4,1,0,0,0,0,0,0,0,0,0,mity hostility bitterness discord
32047,enmity ,sadness,1,hostility, bitterness, discord,,6,1,0,0,0,0,0,0,0,0,0,mity hostility bitterness discord
32060,fangs ,fear,1,retention, claws, nail,,3,1,0,0,0,0,0,0,0,0,0,fangs retention claws nail
32130,excruciating ,fear,1,grinding, cutting, searching,,3,1,0,0,0,0,0,0,0,0,0,xcruciating grinding cutting searching
32163,entrust ,trust,1,commission, authorize, commit,,5,1,0,0,0,0,0,0,0,0,0,trust commission authorize commit
32202,blessings ,anticip,1,prosperity, godsend, success,,9,1,0,0,0,0,0,0,0,0,0,blessings prosperity godsend success
32203,blessings ,trust,1,prosperity, godsend, success,,5,1,0,0,0,0,0,0,0,0,0,blessings prosperity godsend success
32204,blessings ,surprise,1,prosperity, godsend, success,,10,1,0,0,0,0,0,0,0,0,0,blessings prosperity godsend success
32209,blessings ,joy,1,prosperity, godsend, success,,8,1,0,0,0,0,0,0,0,0,0,blessings prosperity godsend success
32279,absolution ,joy,1,acquittal, respite, reprieve,,8,1,0,0,0,0,0,0,0,0,0,absolution acquittal respite repriev
32303,dogma ,trust,1,belief, tenet, principle,,5,1,0,0,0,0,0,0,0,0,0,dogma belief tenet principl
32311,denunciation ,anger,1,threat, menace, abuse,,4,1,0,0,0,0,0,0,0,0,0,denunciation threat menace abus
32347,dumps ,sadness,1,doldrums, mumps, huff,,6,1,0,0,0,0,0,0,0,0,0,dumps doldrums mumps huff
32352,hopeful ,anticip,1,cheerfulness, sunny, bully,,9,1,0,0,0,0,0,0,0,0,0,hopeful cheerfulness sunny bully
32353,hopeful ,trust,1,cheerfulness, sunny, bully,,5,1,0,0,0,0,0,0,0,0,0,hopeful cheerfulness sunny bully
32354,hopeful ,surprise,1,cheerfulness, sunny, bully,,10,1,0,0,0,0,0,0,0,0,0,hopeful cheerfulness sunny bully
32359,hopeful ,joy,1,cheerfulness, sunny, bully,,8,1,0,0,0,0,0,0,0,0,0,hopeful cheerfulness sunny bully
32403,connective ,trust,1,connection, link, hyphen,,5,1,0,0,0,0,0,0,0,0,0,connective connection link hyph
32493,candid ,trust,1,naive, frank, unaffected,,5,1,0,0,0,0,0,0,0,0,0,candid naive frank unaffected
32503,godly ,trust,1,piety, holy, pure,,5,1,0,0,0,0,0,0,0,0,0,godly piety holy pur
32509,godly ,joy,1,piety, holy, pure,,8,1,0,0,0,0,0,0,0,0,0,godly piety holy pur
32513,determination ,trust,1,intention, resolve, decision,,5,1,0,0,0,0,0,0,0,0,0,determination intention resolve decisi
32533,ancestral ,trust,1,age, patriarchal, antiquated,,5,1,0,0,0,0,0,0,0,0,0,ancestral age patriarchal antiquated
32540,dependence ,fear,1,subjection, dependency, subordination,,3,1,0,0,0,0,0,0,0,0,0,dependence subjection dependency subordinati
32547,dependence ,sadness,1,subjection, dependency, subordination,,6,1,0,0,0,0,0,0,0,0,0,dependence subjection dependency subordinati
32593,contributor ,trust,1,authority, lobbyist, backer,,5,1,0,0,0,0,0,0,0,0,0,contributor authority lobbyist backer
32602,champion ,anticip,1,deputy, eight, team,,9,1,0,0,0,0,0,0,0,0,0,champion deputy eight team
32603,champion ,trust,1,deputy, eight, team,,5,1,0,0,0,0,0,0,0,0,0,champion deputy eight team
